index,tweet_id
46,1249391229521006594
46,1249390893200744455
46,1249390865643999237
46,1249390606322892806
46,1249390532150923264
46,1249390508809629698
46,1249390474990956545
46,1249390041291460608
46,1249389913067229184
46,1249389616248975367
46,1249388826109382656
46,1249388184359694336
46,1249388167762980864
46,1249387694733524993
46,1249387408950509568
46,1249387391674089474
46,1249386950211092480
46,1249386917591830529
46,1249386685818974211
46,1249386569066254340
46,1249386443232800769
46,1249386180472438785
46,1249386022913409029
46,1249385777995358210
46,1249385738547818496
46,1249385456669769729
46,1249385103073128449
46,1249385096760745990
46,1249384927008784384
46,1249384671571558402
46,1249384534392680448
46,1249384514343686148
46,1249384282386239496
46,1249384185950658560
46,1249383927824797696
46,1249383915766366216
46,1249383578690961408
46,1249383177816117248
46,1249383054302261248
46,1249382873314004994
46,1249382830926368769
46,1249382748269223942
46,1249382624247910407
46,1249382418928328704
46,1249382098483294208
46,1249381796623585282
46,1249381526455771136
46,1249381230480633857
46,1249381021759520770
46,1249380611195887616
46,1249380499786813442
46,1249380247088357379
46,1249380004330274817
46,1249379739334139904
46,1249379694073368578
46,1249379665795362816
46,1249379602889207815
46,1249379553203621888
46,1249379531380662273
46,1249379005482127360
46,1249378964230950913
46,1249378613817937922
46,1249378262100443136
46,1249377867496140801
46,1249377671743594497
46,1249377516437078018
46,1249377487534112772
46,1249377102283096065
46,1249376974843318273
46,1249376696983154688
46,1249376417025908736
46,1249376066566848513
46,1249375620603080704
46,1249375554723131392
46,1249375473907400708
46,1249375386468847617
46,1249375368802435075
46,1249375350804619271
46,1249375113549688836
46,1249374923933581315
46,1249374860553453574
46,1249374497754550274
46,1249374470327791616
297,1255849149997645824
297,1253249393735675904
297,1252417726942867461
297,1248890483369062402
297,1247126246011658249
297,1246966081949970432
297,1246709803981762560
297,1246651673889538048
297,1246648963769307138
297,1246617151823171586
297,1246579154331598850
297,1246537245953273856
297,1246535616809930752
297,1246513047939821568
297,1246498400138342401
297,1246485685919346688
297,1246333535075602434
297,1246331782246662144
297,1246300702567100418
297,1246216661029421056
297,1245779908229554176
297,1245361180673282050
297,1245325953762340866
297,1245297240995794945
297,1245275332728557570
297,1245188406939922433
297,1244938909194358784
297,1244936174608822272
297,1244915259208589312
297,1244901956080078848
297,1244732761425891330
297,1244634025349787649
297,1244633387773710336
297,1244592611031040001
297,1244453154374074370
297,1244205255019159552
297,1244198410430943233
297,1244110417061982209
297,1244018732663521280
297,1244015898148646912
297,1244007617850195968
297,1244007383208202241
297,1243974938857439233
297,1243970346497323008
297,1243948781738967040
297,1243948043831033857
297,1243942297839992833
297,1243938919126835201
297,1243936225032990725
297,1243929387088490496
297,1243914749395558401
297,1243913400180146176
297,1243903002865434624
297,1243900380427190273
297,1243890599884992513
297,1243879580328439808
297,1243876886750560256
297,1243873366085455872
297,1243872133626953728
297,1243856200728563713
297,1243855446605271041
297,1243852177774444544
297,1243850556411609089
297,1243846634523500545
297,1243828939656749057
297,1243824808015642630
297,1243823027927814144
297,1243791613056319488
297,1243767911887425537
297,1243748025438072833
297,1243630881740333058
297,1243590150321573888
297,1243557168219111424
297,1243557124510232582
297,1243537999104806916
297,1243534400173703168
297,1243515462392168454
297,1243473556177997826
297,1243448849265541120
297,1243261806661046273
297,1243248600190078976
297,1243225413486288903
297,1243213654352441346
297,1243177523925696513
297,1243142879817510913
297,1243139936783605760
297,1243125754080174080
297,1243075666674941952
297,1243061504221614080
297,1243041687473139712
297,1243031643067166726
297,1242955245543739394
297,1242931413399277569
297,1242921623814053889
297,1242895392590553088
297,1242875211046887430
297,1242874073174204416
297,1242870586272968706
297,1242859712749674496
297,1242853376762753024
297,1242809654414987264
297,1242794764983992320
297,1242774620492701696
297,1242771406032523264
297,1242753045852598272
297,1242752764364476416
297,1242739341539053569
297,1242738509598908416
297,1242730546125582336
297,1242727357045043200
297,1242726330535378944
297,1242724960424144897
