index,tweet_id
310,1252060058449580033
310,1252032469651595265
310,1247680767561367552
310,1247121893565640707
310,1246493457373331458
310,1246312974702141440
310,1246228102302351362
310,1245605283394535427
310,1245387759738634240
310,1245161757607448576
310,1245136684791918592
310,1245087429444296704
310,1245042171650203649
310,1244784370088640512
310,1244685590542589957
310,1242966706781409283
310,1241900696175144961
310,1241732860182175744
310,1241732814850199553
310,1241479883110453249
310,1241425631851790341
310,1241394117420220416
310,1241338969431977985
310,1241212133578289152
310,1241211121606037504
310,1241083520442720256
310,1240712157974523904
310,1240654446473949184
310,1240620630933934081
310,1240586680584802306
310,1240508124286595072
310,1240466028330655744
310,1240461435857022977
310,1240426984431333376
310,1240410938911547395
310,1240392453670256656
310,1240348099303936001
310,1240276668452913154
203,1247683367736348672
203,1245106653588004865
203,1244852853660766209
203,1244674179036659714
203,1244662874875674633
203,1244613669096509441
203,1244592798592098305
203,1244576289404510209
203,1244557679227535361
203,1244480219408289792
203,1244476407859892224
203,1244462921960361985
203,1244452536578215940
203,1244444261279563776
203,1244434160480968705
203,1244429952885366786
203,1244420186603651072
203,1244310092012544001
203,1244302111506079744
203,1244078057582813184
203,1244067761241952258
203,1244028924352315392
203,1243965905215713280
203,1243931628931616768
203,1243916806051385344
203,1243916630351986689
203,1243908011179081730
203,1243714595895771136
203,1243705782102786049
73,1251218139259559945
73,1248640908163256323
73,1248612807748104194
73,1248612372060626945
73,1248405074281238532
508,1237109515985866754
508,1235048524015788034
508,1234402542328721408
508,1234366876953858053
508,1233727985557164032
508,1233049740037754881
508,1232740745800343552
508,1232476009024278529
508,1232464360833896449
508,1232415646564020224
508,1232036002308513792
508,1232018159932035073
508,1231937991356157955
508,1231767902375882752
508,1231752013639307264
508,1231749377019891713
508,1231730520414990343
508,1231697738347270144
508,1231688564959825927
501,1244789177025101824
590,1245487350949359616
590,1245226347196112896
590,1245099996086710281
590,1245067640613343234
590,1245050119789203461
590,1245004618750402562
590,1233632671735123968
590,1232299735379136512
590,1228352003232780288
590,1227247959554715649
590,1223259766509768705
590,1223146866503815168
590,1222976563303604224
590,1222592376868429824
590,1222461541263532032
590,1222006873903157248
590,1221915408678080512
590,1221684913176379392
590,1221571907088048128
590,1221568011955425281
590,1221529841331134465
590,1221445652208652288
590,1221437778220736513
590,1221434139464912896
590,1221432386329513990
590,1221390756071403523
590,1221385096034275328
590,1221369775227453441
590,1221367175618805760
590,1221354629054648321
590,1221344892473020417
590,1221336820417384448
590,1221248633754062848
590,1221234940496334848
590,1221221545357516800
590,1221210018281902080
590,1221203121986080769
590,1221197380273549319
590,1221172129644916736
590,1221170935111278595
590,1221152658653880321
590,1221149660800331776
590,1221135917672321024
590,1221133992411521032
590,1221119429397737472
590,1221112012786294786
590,1221109047560167424
590,1221095649409667072
590,1221093348003450880
590,1221093125067870209
590,1221089313598902279
590,1221081761276473345
590,1221080307790569472
590,1221077877266903040
590,1221075956334497795
590,1221074792381669377
590,1221066715292938242
590,1221065665257205760
590,1221064318340534272
590,1221060253619556352
590,1221056971480141825
590,1221056089690497024
590,1221050058881134593
590,1221048496188461056
590,1221045178212839430
590,1221044778663542784
590,1221043159666503681
590,1221040720733097984
590,1221037387469467648
590,1221029332191150080
590,1221022554510516224
590,1221020802302300161
590,1221016826986950656
590,1221015831225651200
590,1221014036634132481
590,1221013334138347521
590,1221001074510831618
590,1221000604853555201
590,1220992551781617664
590,1220988864338132992
590,1220988159703445505
590,1220986353699061765
590,1220982467680788480
590,1220980782434603008
590,1220976358257496064
590,1220973044186804224
590,1220972301627187202
590,1220970364034895872
590,1220967684516581376
590,1220961471200251905
590,1220958555232030720
590,1220951287598063617
590,1220943763050123269
590,1220941830075797504
590,1220940138336776192
590,1220936040795398144
590,1220935233870032896
590,1220932295105712128
590,1220928069721964544
590,1220924266088148995
590,1220903896257687553
590,1220902323448373248
590,1220901158862016512
590,1220894230006157312
590,1220890753267720192
590,1220889093111975936
